1099-0836;BUSINESS STRATEGY AND THE ENVIRONMNET;A1
0718-8471;BYZANTION NEA HELLÁS;A1
1983-8239;CADERNO CRH (ONLINE);A1
0103-8427;CADERNO DE GEOGRAFIA (PUCMG. IMPRESSO);A1
0101-3262;CADERNOS CEDES (IMPRESSO);A1
2447-0686;CADERNOS DE ESTUDOS LINGUÍSTICOS;A1
0102-5767;CADERNOS DE ESTUDOS LINGUÍSTICOS (UNICAMP);A1
2357-8130;CADERNOS DE PESQUISA;A1
1980-5314;CADERNOS DE PESQUISA (FUNDAÇÃO CARLOS CHAGAS. ONLINE);A1
2175-7968;CADERNOS DE TRADUÇÃO (FLORIANÓPOLIS. ONLINE);A1
1413-7755;CADERNOS NIETZSCHE;A1
1809-4449;CADERNOS PAGU;A1
0104-8333;CADERNOS PAGU (UNICAMP. IMPRESSO);A1
0171-967X;CALCIFIED TISSUE INTERNATIONAL;A1
0944-2669;CALCULUS OF VARIATIONS AND PARTIAL DIFFERENTIAL EQUATIONS;A1
0309-166X;CAMBRIDGE JOURNAL OF ECONOMICS;A1
0008-4506;CANADIAN MODERN LANGUAGE REVIEW;A1
0008-543X;CANCER (PRINT);A1
2095-3941;CANCER BIOLOGY & MEDICINE;A1
1535-6108;CANCER CELL;A1
2159-8274;CANCER DISCOVERY;A1
1055-9965;CANCER EPIDEMIOLOGY, BIOMARKERS & PREVENTION;A1
2326-6066;CANCER IMMUNOLOGY RESEARCH;A1
0304-3835;CANCER LETTERS (PRINT);A1
0167-7659;CANCER METASTASIS REVIEWS (PRINT);A1
0008-5472;CANCER RESEARCH (CHICAGO, ILL.);A1
0305-7372;CANCER TREATMENT REVIEWS;A1
2072-6694;CANCERS (BASEL) (ONLINE);A1
1147-6753;CARAVELLE (TOULOUSE);A1
0144-8617;CARBOHYDRATE POLYMERS;A1
1750-0680;CARBON BALANCE AND MANAGEMENT;A1
1460-2180;CARCINOGENESIS (NEW YORK. ONLINE);A1
0143-3334;CARCINOGENESIS (NEW YORK. PRINT);A1
2090-0597;CARDIOLOGY RESEARCH AND PRACTICE;A1
1475-2840;CARDIOVASCULAR DIABETOLOGY (ONLINE);A1
0008-6363;CARDIOVASCULAR RESEARCH;A1
0008-6568;CARIES RESEARCH;A1
0920-5861;CATALYSIS TODAY (PRINT);A1
0341-8162;CATENA (CREMLINGEN);A1
0092-8674;CELL (CAMBRIDGE);A1
0742-2091;CELL BIOLOGY AND TOXICOLOGY;A1
2451-9456;CELL CHEMICAL BIOLOGY;A1
1350-9047;CELL DEATH AND DIFFERENTIATION;A1
1931-3128;CELL HOST & MICROBE;A1
1550-4131;CELL METABOLISM;A1
2211-1247;CELL REPORTS;A1
1934-5909;CELL STEM CELL (PRINT);A1
2405-4712;CELL SYSTEMS (IMPRESSO);A1
2073-4409;CELLS;A1
1672-7681;CELLULAR & MOLECULAR IMMUNOLOGY;A1
1420-682X;CELLULAR AND MOLECULAR LIFE SCIENCES (PRINTED ED.);A1
2211-3428;CELLULAR ONCOLOGY;A1
1570-5870;CELLULAR ONCOLOGY;A1
1015-8987;CELLULAR PHYSIOLOGY AND BIOCHEMISTRY;A1
1572-882X;CELLULOSE;A1
0958-9465;CEMENT & CONCRETE COMPOSITES;A1
0008-8846;CEMENT AND CONCRETE RESEARCH;A1
0272-8842;CERAMICS INTERNATIONAL;A1
1460-2199;CEREBRAL CORTEX;A1
1047-3211;CEREBRAL CORTEX (NEW YORK, N.Y. 1991);A1
2451-9294;CHEM;A1
1867-3880;CHEMCATCHEM;A1
1359-7345;CHEMICAL COMMUNICATIONS (LONDON. 1996. PRINT);A1
1385-8947;CHEMICAL ENGINEERING JOURNAL (1996);A1
0263-8762;CHEMICAL ENGINEERING RESEARCH & DESIGN;A1
0009-2509;CHEMICAL ENGINEERING SCIENCE;A1
0009-2541;CHEMICAL GEOLOGY;A1
1527-8999;CHEMICAL RECORD;A1
0893-228X;CHEMICAL RESEARCH IN TOXICOLOGY;A1
0009-2665;CHEMICAL REVIEWS;A1
2041-6520;CHEMICAL SCIENCE: A NEW JOURNAL FOR FINDINGS OF EXCEPTION;A1
0306-0012;CHEMICAL SOCIETY REVIEWS (PRINT);A1
1521-3765;CHEMISTRY (WEINHEIM. INTERNET);A1
1109-4028;CHEMISTRY EDUCATION. RESEARCH AND PRACTICE IN EUROPE;A1
0897-4756;CHEMISTRY OF MATERIALS;A1
0169-7439;CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS (PRINT);A1
0045-6535;CHEMOSPHERE (OXFORD);A1
1864-5631;CHEMSUSCHEM (WEINHEIM. PRINT);A1
0012-3692;CHEST (AMERICAN COLLEGE OF CHEST PHYSICIANS);A1
0145-2134;CHILD ABUSE & NEGLECT;A1
0952-9136;CHILD ABUSE REVIEW;A1
0009-3920;CHILD DEVELOPMENT;A1
1750-8592;CHILD DEVELOPMENT PERSPECTIVES;A1
2153-2168;CHILDHOOD OBESITY;A1
0190-7409;CHILDREN AND YOUTH SERVICES REVIEW;A1
1556-889X;CHINA MEDIA RESEARCH;A1
0009-7322;CIRCULATION (NEW YORK, N.Y.);A1
1941-9651;CIRCULATION CARDIOVASCULAR IMAGING;A1
0009-7330;CIRCULATION RESEARCH;A1
1941-3149;CIRCULATION. ARRHYTHMIA AND ELECTROPHYSIOLOGY;A1
1941-7640;CIRCULATION. CARDIOVASCULAR INTERVENTIONS.;A1
1941-3289;CIRCULATION. HEART FAILURE;A1
0007-8506;CIRP ANNALS;A1
0264-2751;CITIES;A1
1360-4813;CITY (LONDON. 1995);A1
0748-3007;CLADISTICS (WESTPORT. PRINT);A1
1946-3014;CLASSROOM DISCOURSE;A1
1756-5537;CLIMATE AND DEVELOPMENT;A1
1814-9324;CLIMATE OF THE PAST (PRINT);A1
1469-3062;CLIMATE POLICY;A1
1573-1480;CLIMATIC CHANGE (ONLINE);A1
2155-384X;CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY;A1
1078-0432;CLINICAL CANCER RESEARCH (PRINT);A1
0009-9147;CLINICAL CHEMISTRY (BALTIMORE, MD.);A1
1179-1349;CLINICAL EPIDEMIOLOGY;A1
1868-7083;CLINICAL EPIGENETICS;A1
1542-3565;CLINICAL GASTROENTEROLOGY AND HEPATOLOGY;A1
1523-0899;CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH;A1
1058-4838;CLINICAL INFECTIOUS DISEASES;A1
1536-3724;CLINICAL JOURNAL OF SPORT MEDICINE;A1
1555-9041;CLINICAL JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY;A1
1198-743X;CLINICAL MICROBIOLOGY AND INFECTION (PRINT);A1
0893-8512;CLINICAL MICROBIOLOGY REVIEWS (PRINT);A1
0363-9762;CLINICAL NUCLEAR MEDICINE;A1
1054-7738;CLINICAL NURSING RESEARCH;A1
0261-5614;CLINICAL NUTRITION (EDINBURGH);A1
0905-7161;CLINICAL ORAL IMPLANTS RESEARCH;A1
1436-3771;CLINICAL ORAL INVESTIGATIONS (INTERNET);A1
0009-921X;CLINICAL ORTHOPAEDICS AND RELATED RESEARCH;A1
0312-5963;CLINICAL PHARMACOKINETICS;A1
0009-9236;CLINICAL PHARMACOLOGY AND THERAPEUTICS;A1
2212-8166;CLINICAL PLASMA MEDICINE;A1
0269-2155;CLINICAL REHABILITATION;A1
1080-0549;CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY;A1
0143-5221;CLINICAL SCIENCE (1979);A1
1556-3650;CLINICAL TOXICOLOGY (PHILADELPHIA, PA. PRINT);A1
1178-7015;CLINICAL, COSMETIC AND INVESTIGATIONAL DERMATOLOGY;A1
0272-2712;CLINICS IN LABORATORY MEDICINE;A1
1172-7047;CNS DRUGS (AUCKLAND);A1
1361-6137;COCHRANE DATABASE SYST REV;A1
1745-3755;CODESIGN;A1
1435-5558;COGNITION, TECHNOLOGY & WORK (PRINT);A1
1943-0264;COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY;A1
0927-7765;COLLOIDS AND SURFACES. B, BIOINTERFACES (PRINT);A1
0121-5612;COLOMBIA INTERNACIONAL;A1
0123-4641;COLOMBIAN APPLIED LINGUISTICS JOURNAL;A1
0209-9683;COMBINATORICA (BUDAPEST. PRINT);A1
0010-2180;COMBUSTION AND FLAME;A1
0010-2571;COMMENTARII MATHEMATICI HELVETICI (PRINTED ED.);A1
0961-754X;COMMON KNOWLEDGE (OXFORD);A1
0219-1997;COMMUNICATIONS IN CONTEMPORARY MATHEMATICS;A1
0010-3616;COMMUNICATIONS IN MATHEMATICAL PHYSICS;A1
0360-5302;COMMUNICATIONS IN PARTIAL DIFFERENTIAL EQUATIONS;A1
0001-0782;COMMUNICATIONS OF THE ACM;A1
0010-3640;COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS (PRINT);A1
0301-5661;COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY;A1
1600-0528;COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY (ONLINE);A1
0147-9571;COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS D;A1
0010-4132;COMPARATIVE LITERATURE STUDIES (URBANA);A1
0010-4140;COMPARATIVE POLITICAL STUDIES;A1
0263-8223;COMPOSITE STRUCTURES;A1
0266-3538;COMPOSITES SCIENCE AND TECHNOLOGY;A1
1359-835X;COMPOSITES. PART A, APPLIED SCIENCE AND MANUFACTURING;A1
1359-8368;COMPOSITES. PART B, ENGINEERING;A1
0010-437X;COMPOSITIO MATHEMATICA (PRINT);A1
2040-4603;COMPREHENSIVE PHYSIOLOGY;A1
1541-4337;COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY;A1
0891-2017;COMPUTATIONAL LINGUISTICS;A1
0178-7675;COMPUTATIONAL MECHANICS;A1
2196-4386;COMPUTATIONAL PARTICLE MECHANICS;A1
2196-4378;COMPUTATIONAL PARTICLE MECHANICS;A1
0010-4485;COMPUTER AIDED DESIGN;A1
0146-4833;COMPUTER COMMUNICATION REVIEW;A1
0169-2607;COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE (PRINT);A1
0045-7825;COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING;A1
1574-0137;COMPUTER SCIENCE REVIEW (PRINT);A1
0885-2308;COMPUTER SPEECH & LANGUAGE (PRINT);A1
0920-5489;COMPUTER STANDARDS & INTERFACES;A1
0098-1354;COMPUTERS & CHEMICAL ENGINEERING;A1
0045-7930;COMPUTERS & FLUIDS;A1
0360-8352;COMPUTERS & INDUSTRIAL ENGINEERING;A1
0305-0548;COMPUTERS & OPERATIONS RESEARCH;A1
0167-4048;COMPUTERS & SECURITY;A1
0045-7949;COMPUTERS & STRUCTURES;A1
0360-1315;COMPUTERS AND EDUCATION;A1
0168-1699;COMPUTERS AND ELECTRONICS IN AGRICULTURE;A1
0266-352X;COMPUTERS AND GEOTECHNICS;A1
0747-5632;COMPUTERS IN HUMAN BEHAVIOR;A1
0166-3615;COMPUTERS IN INDUSTRY;A1
0198-9715;COMPUTERS, ENVIRONMENT AND URBAN SYSTEMS;A1
1134-3478;COMUNICAR (HUELVA);A1
2036-0967;CONFLUENZE (BOLOGNA);A1
0888-8892;CONSERVATION BIOLOGY;A1
1523-1739;CONSERVATION BIOLOGY (ONLINE);A1
1755-263X;CONSERVATION LETTERS;A1
2051-1434;CONSERVATION PHYSIOLOGY;A1
0950-0618;CONSTRUCTION & BUILDING MATERIALS;A1
1471-4175;CONSTRUCTION INNOVATION (LONDON);A1
0105-1873;CONTACT DERMATITIS;A1
0010-7514;CONTEMPORARY PHYSICS (PRINT);A1
2158-205X;CONTEMPORARY SOCIAL SCIENCE (ONLINE);A1
1982-0240;CONTEXTO INTERNACIONAL (ON-LINE);A1
0967-0661;CONTROL ENGINEERING PRACTICE;A1
0010-8367;COOPERATION AND CONFLICT;A1
0010-8545;COORDINATION CHEMISTRY REVIEWS (PRINT);A1
0722-4028;CORAL REEFS (PRINT);A1
0010-8812;CORNELL INTERNATIONAL LAW JOURNAL;A1
0964-8410;CORPORATE GOVERNANCE (OXFORD): AN INTERNATIONAL REVIEW;A1
1535-3958;CORPORATE SOCIAL-RESPONSIBILITY AND ENVIRONMENTAL MANA;A1
0010-938X;CORROSION SCIENCE;A1
0010-9452;CORTEX (MILANO. TESTO STAMPATO);A1
1751-0708;CREATIVE INDUSTRIES JOURNAL (ONLINE);A1
1748-8958;CRIMINOLOGY & CRIMINAL JUSTICE (PRINT);A1
1364-8535;CRITICAL CARE (LONDON. PRINT);A1
0738-8551;CRITICAL REVIEWS IN BIOTECHNOLOGY;A1
1064-3389;CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY;A1
1549-7852;CRITICAL REVIEWS IN FOOD SCIENCE & NUTRITION;A1
1040-8398;CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION;A1
1040-841X;CRITICAL REVIEWS IN MICROBIOLOGY;A1
1040-8428;CRITICAL REVIEWS IN ONCOLOGY/HEMATOLOGY;A1
0735-2689;CRITICAL REVIEWS IN PLANT SCIENCES;A1
1040-8444;CRITICAL REVIEWS IN TOXICOLOGY;A1
1528-7483;CRYSTAL GROWTH & DESIGN;A1
0719-367X;CUADERNOS.INFO;A1
0719-3661;CUADERNOS.INFO;A1
1871-1510;CULTURAL STUDIES OF SCIENCE EDUCATION (ON LINE);A1
1816-5435;CULTURAL-HISTORICAL PSYCHOLOGY;A1
2151-6952;CURATOR;A1
0011-3204;CURRENT ANTHROPOLOGY;A1
0960-9822;CURRENT BIOLOGY;A1
2198-6436;CURRENT FORESTRY REPORTS;A1
1368-3500;CURRENT ISSUES IN TOURISM (IMPRESSO);A1
0300-7995;CURRENT MEDICAL RESEARCH AND OPINION;A1
1570-159X;CURRENT NEUROPHARMACOLOGY;A1
2162-4968;CURRENT OBESITY REPORTS;A1
0958-1669;CURRENT OPINION IN BIOTECHNOLOGY;A1
1363-1950;CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE;A1
1359-0294;CURRENT OPINION IN COLLOID & INTERFACE SCIENCE;A1
1877-3435;CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY (PRINT);A1
2214-7993;CURRENT OPINION IN FOOD SCIENCE;A1
2214-5745;CURRENT OPINION IN INSECT SCIENCE;A1
1369-5274;CURRENT OPINION IN MICROBIOLOGY;A1
0959-4388;CURRENT OPINION IN NEUROBIOLOGY;A1
1350-7540;CURRENT OPINION IN NEUROLOGY;A1
1040-872X;CURRENT OPINION IN OBSTETRICS & GYNECOLOGY;A1
1040-8703;CURRENT OPINION IN PEDIATRICS;A1
1369-5266;CURRENT OPINION IN PLANT BIOLOGY;A1
0951-7367;CURRENT OPINION IN PSYCHIATRY;A1
1040-8711;CURRENT OPINION IN RHEUMATOLOGY;A1
0959-440X;CURRENT OPINION IN STRUCTURAL BIOLOGY;A1
1879-6257;CURRENT OPINION IN VIROLOGY;A1
1523-3812;CURRENT PSYCHIATRY REPORTS;A1
0011-3921;CURRENT SOCIOLOGY (PRINT);A1
0070-217X;CURRENT TOPICS IN MICROBIOLOGY AND IMMUNOLOGY;A1
1645-1384;CURRÍCULO SEM FRONTEIRAS;A1
2152-2715;CYBERPSYCH BEH SOC N;A1
1305-905X;CYPRIOT JOURNAL OF EDUCATIONAL SCIENCES;A1
1359-6101;CYTOKINE & GROWTH FACTOR REVIEWS;A1
1678-4588;DADOS - REVISTA DE CIÊNCIAS SOCIAIS;A1
0011-5266;DAEDALUS (CAMBRIDGE);A1
1477-9226;DALTON TRANSACTIONS (2003. PRINT);A1
1384-5810;DATA MINING AND KNOWLEDGE DISCOVERY;A1
1758-0463;DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATI;A1
0167-9236;DECISION SUPPORT SYSTEMS;A1
1678-460X;DELTA. DOCUMENTAÇÃO DE ESTUDOS EM LINGUÍSTICA TEÓRICA E;A1
0070-3370;DEMOGRAPHY (CHICAGO);A1
0109-5641;DENTAL MATERIALS;A1
1091-4269;DEPRESSION AND ANXIETY (PRINT);A1
1938-1980;DERMATO-ENDOCRINOLOGY;A1
2448-5144;DESACATOS. REVISTA DE ANTROPOLOGÍA SOCIAL;A1
0011-9164;DESALINATION (AMSTERDAM);A1
0142-694X;DESIGN STUDIES;A1
0950-1991;DEVELOPMENT (CAMBRIDGE);A1
0954-5794;DEVELOPMENT AND PSYCHOPATHOLOGY (PRINT);A1
1534-5807;DEVELOPMENTAL CELL;A1
0012-1622;DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY (PRINT);A1
0012-1797;DIABETES (NEW YORK, N.Y.);A1
0149-5992;DIABETES CARE;A1
1178-7007;DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND TH;A1
1462-8902;DIABETES, OBESITY AND METABOLISM (PRINT);A1
1520-7560;DIABETES/METABOLISM RESEARCH AND REVIEWS (ONLINE);A1
1520-7552;DIABETES/METABOLISM RESEARCH AND REVIEWS (PRINT);A1
0012-186X;DIABETOLOGIA (BERLIN);A1
0915-5635;DIGESTIVE ENDOSCOPY (PRINT);A1
2167-082X;DIGITAL JOURNALISM;A1
1051-2004;DIGITAL SIGNAL PROCESSING (PRINT);A1
2236-1766;DIREITO PÚBLICO (ONLINE);A1
0361-3666;DISASTERS (BRADWORTHY. PRINT);A1
1887-4606;DISCURSO & SOCIEDAD;A1
1754-8403;DISEASE MODELS & MECHANISMS;A1
0012-3706;DISEASES OF THE COLON & RECTUM;A1
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);A1
1568-7864;DNA REPAIR (PRINT);A1
1340-2838;DNA RESEARCH;A1
0739-7240;DOMESTIC ANIMAL ENDOCRINOLOGY;A1
0376-8716;DRUG AND ALCOHOL DEPENDENCE;A1
0959-5236;DRUG AND ALCOHOL REVIEW;A1
1465-3362;DRUG AND ALCOHOL REVIEW;A1
1359-6446;DRUG DISCOVERY TODAY;A1
1368-7646;DRUG RESISTANCE UPDATES;A1
0012-6667;DRUGS (BASEL);A1
0012-7094;DUKE MATHEMATICAL JOURNAL;A1
0143-7208;DYES AND PIGMENTS;A1
0196-0202;EAR AND HEARING (PRINT);A1
0300-4430;EARLY CHILD DEVELOPMENT AND CARE;A1
0885-2006;EARLY CHILDHOOD RESEARCH QUARTERLY;A1
0012-821X;EARTH AND PLANETARY SCIENCE LETTERS;A1
2190-4987;EARTH SYSTEM DYNAMICS;A1
1866-3516;EARTH SYSTEM SCIENCE DATA;A1
2328-4277;EARTH'S FUTURE;A1
0012-8252;EARTH-SCIENCE REVIEWS;A1
2352-3964;EBIOMEDICINE;A1
0906-7590;ECOGRAPHY (COPENHAGEN);A1
1936-0592;ECOHYDROLOGY;A1
1051-0761;ECOLOGICAL APPLICATIONS;A1
0921-8009;ECOLOGICAL ECONOMICS (AMSTERDAM);A1
0925-8574;ECOLOGICAL ENGINEERING;A1
0307-6946;ECOLOGICAL ENTOMOLOGY (PRINT);A1
1470-160X;ECOLOGICAL INDICATORS;A1
1574-9541;ECOLOGICAL INFORMATICS (PRINT);A1
0012-9615;ECOLOGICAL MONOGRAPHS;A1
1939-9170;ECOLOGY;A1
0012-9658;ECOLOGY (BROOKLYN, NEW YORK, N.Y.);A1
1708-3087;ECOLOGY AND SOCIETY: A JOURNAL OF INTEGRATIVE SCIENCE FOR;A1
1461-023X;ECOLOGY LETTERS (PRINT);A1
0747-4938;ECONOMETRIC REVIEWS;A1
0266-4666;ECONOMETRIC THEORY (PRINT);A1
0012-9682;ECONOMETRICA (CHICAGO);A1
0013-0079;ECONOMIC DEVELOPMENT AND CULTURAL CHANGE;A1
0361-0128;ECONOMIC GEOLOGY AND THE BULLETIN OF THE SOCIETY OF ECON;A1
0013-0117;ECONOMIC HISTORY REVIEW;A1
0095-2583;ECONOMIC INQUIRY;A1
0013-0133;ECONOMIC JOURNAL (LONDON. PRINT);A1
0264-9993;ECONOMIC MODELLING;A1
0266-4658;ECONOMIC POLICY (PRINT);A1
0938-2259;ECONOMIC THEORY;A1
1570-677X;ECONOMICS AND HUMAN BIOLOGY;A1
0165-1765;ECONOMICS LETTERS;A1
2212-0416;ECOSYSTEM SERVICES;A1
1432-9840;ECOSYSTEMS (NEW YORK. PRINT);A1
0147-6513;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;A1
1678-4626;EDUCAÇÃO & SOCIEDADE;A1
1678-4634;EDUCAÇÃO E PESQUISA;A1
2175-6236;EDUCACAO E REALIDADE;A1
1982-6621;EDUCAÇÃO EM REVISTA (UFMG - ONLINE);A1
1561-2902;EDUCACIÓN MÉDICA SUPERIOR;A1
1984-0411;EDUCAR EM REVISTA;A1
0040-0912;EDUCATION + TRAINING (LONDON);A1
1360-2357;EDUCATION AND INFORMATION TECHNOLOGIES;A1
1469-5812;EDUCATIONAL PHILOSOPHY AND THEORY (ONLINE);A1
0013-1857;EDUCATIONAL PHILOSOPHY AND THEORY (PRINT);A1
0013-1954;EDUCATIONAL STUDIES IN MATHEMATICS;A1
1388-2481;ELECTROCHEMISTRY COMMUNICATIONS;A1
0013-4686;ELECTROCHIMICA ACTA;A1
1567-4223;ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS;A1
2325-1026;ELEMENTA: SCIENCE OF THE ANTHROPOCENE;A1
2050-084X;ELIFE;A1
0261-4189;EMBO JOURNAL (PRINT);A1
1757-4676;EMBO MOLECULAR MEDICINE;A1
1469-221X;EMBO REPORTS (PRINT);A1
1080-6059;EMERGING INFECTIOUS DISEASES (ONLINE);A1
1080-6040;EMERGING INFECTIOUS DISEASES (PRINT);A1
2222-1751;EMERGING MICROBES & INFECTIONS (ONLINE);A1
0377-7332;EMPIRICAL ECONOMICS;A1
1382-3256;EMPIRICAL SOFTWARE ENGINEERING;A1
0163-769X;ENDOCRINE REVIEWS;A1
1351-0088;ENDOCRINE-RELATED CANCER;A1
0013-726X;ENDOSCOPY (STUTTGART);A1
1996-1073;ENERGIES (BASEL);A1
0887-0624;ENERGY & FUELS (PRINT);A1
0360-5442;ENERGY (OXFORD);A1
0378-7788;ENERGY AND BUILDINGS;A1
0196-8904;ENERGY CONVERSION AND MANAGEMENT;A1
0140-9883;ENERGY ECONOMICS;A1
0301-4215;ENERGY POLICY;A1
2214-6296;ENERGY RESEARCH & SOCIAL SCIENCE;A1
0973-0826;ENERGY SUSTAINABLE DEVELOPMENT;A1
0955-7997;ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS;A1
0952-1976;ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE;A1
0969-9988;ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMEN;A1
1350-6307;ENGINEERING FAILURE ANALYSIS;A1
0013-7952;ENGINEERING GEOLOGY;A1
0141-0296;ENGINEERING STRUCTURES;A1
1809-4465;ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO;A1
0212-4521;ENSEÑANZA DE LAS CIENCIAS;A1
2174-6486;ENSEÑANZA DE LAS CIENCIAS (ONLINE);A1
1132-9157;ENSEÑANZA DE LAS CIENCIAS DE LA TIERRA;A1
0898-5626;ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT;A1
0265-8135;ENVIRONMENT & PLANNING. B, PLANNING & DESIGN (PRINT);A1
1472-3433;ENVIRONMENT AND PLANNING D: SOCIETY AND SPACE;A1
0263-7758;ENVIRONMENT AND PLANNING. D, SOCIETY & SPACE (PRINT);A1
0160-4120;ENVIRONMENT INTERNATIONAL;A1
0098-8472;ENVIRONMENTAL AND EXPERIMENTAL BOTANY;A1
2211-4645;ENVIRONMENTAL DEVELOPMENT;A1
1350-4622;ENVIRONMENTAL EDUCATION RESEARCH;A1
1469-5871;ENVIRONMENTAL EDUCATION RESEARCH (ONLINE);A1
1476-069X;ENVIRONMENTAL HEALTH (LONDON. 2002. ONLINE);A1
0091-6765;ENVIRONMENTAL HEALTH PERSPECTIVES;A1
0195-9255;ENVIRONMENTAL IMPACT ASSESSMENT REVIEW;A1
1462-2912;ENVIRONMENTAL MICROBIOLOGY (PRINT);A1
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;A1
0269-7491;ENVIRONMENTAL POLLUTION (1987);A1
0013-9351;ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT);A1
1748-9326;ENVIRONMENTAL RESEARCH LETTERS;A1
1462-9011;ENVIRONMENTAL SCIENCE & POLICY;A1
0013-936X;ENVIRONMENTAL SCIENCE & TECHNOLOGY;A1
2051-8153;ENVIRONMENTAL SCIENCE: NANO;A1
1473-2866;EPHEMERA (ONLINE);A1
1755-4365;EPIDEMICS;A1
1044-3983;EPIDEMIOLOGY (CAMBRIDGE, MASS., PRINT);A1
2045-7960;EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES;A1
1756-8935;EPIGENETICS & CHROMATIN;A1
1528-1167;EPILEPSIA (COPENHAGEN. ONLINE);A1
2193-1127;EPJ DATA SCIENCE;A1
0425-1644;EQUINE VETERINARY JOURNAL;A1
1262-3377;ESAIM. CONTRÔLE, OPTIMISATION ET CALCUL DES VARIATIONS;A1
1519-5899;ESPAÇO JURÍDICO;A1
0014-0759;ESPRIT;A1
1806-9592;ESTUDOS AVANÇADOS (ONLINE);A1
2316-4018;ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORÂNEA;A1
0103-166X;ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO);A1
1413-294X;ESTUDOS DE PSICOLOGIA (UFRN);A1
0104-026X;ESTUDOS FEMINISTAS;A1
1806-9584;ESTUDOS FEMINISTAS;A1
0103-2186;ESTUDOS HISTORICOS (RIO DE JANEIRO);A1
0101-4064;ESTUDOS IBERO-AMERICANOS (PUCRS. IMPRESSO);A1
1050-8422;ETHICS & BEHAVIOR;A1
0141-9870;ETHNIC AND RACIAL STUDIES (PRINT);A1
1355-7858;ETHNICITY & HEALTH (PRINT);A1
0873-6561;ETNOGRÁFICA (LISBOA);A1
1305-8215;EURASIA JOURNAL OF MATHEMATICS, SCIENCE AND TECHNOLOGY;A1
0250-7161;EURE (SANTIAGO. IMPRESA);A1
1025-496X;EURO SURVEILLANCE;A1
1099-5129;EUROPACE (LONDON, ENGLAND);A1
0176-2680;EUROPAISCHE ZEITSCHRIFT FUR POLITISCHE OKONOMIE / EUROPEA;A1
1022-6877;EUROPEAN ADDICTION RESEARCH;A1
0955-534X;EUROPEAN BUSINESS REVIEW;A1
1018-8827;EUROPEAN CHILD & ADOLESCENT PSYCHIATRY;A1
1072-4133;EUROPEAN EATING DISORDERS REVIEW;A1
0014-2921;EUROPEAN ECONOMIC REVIEW;A1
1474-9041;EUROPEAN EDUCATIONAL RESEARCH JOURNAL;A1
1522-9645;EUROPEAN HEART JOURNAL;A1
2047-2404;EUROPEAN HEART JOURNAL CARDIOVASCULAR IMAGING;A1
2048-8734;EUROPEAN HEART JOURNAL: ACUTE CARDIOVASCULAR CARE (ONLI;A1
1161-0301;EUROPEAN JOURNAL OF AGRONOMY;A1
0265-0215;EUROPEAN JOURNAL OF ANAESTHESIOLOGY (PRINT);A1
0959-8049;EUROPEAN JOURNAL OF CANCER;A1
1474-5151;EUROPEAN JOURNAL OF CARDIOVASCULAR NURSING;A1
0171-9335;EUROPEAN JOURNAL OF CELL BIOLOGY (PRINT);A1
0947-3580;EUROPEAN JOURNAL OF CONTROL;A1
1477-3708;EUROPEAN JOURNAL OF CRIMINOLOGY (PRINT);A1
0804-4643;EUROPEAN JOURNAL OF ENDOCRINOLOGY;A1
0393-2990;EUROPEAN JOURNAL OF EPIDEMIOLOGY;A1
1612-4669;EUROPEAN JOURNAL OF FOREST RESEARCH (PRINT);A1
1388-9842;EUROPEAN JOURNAL OF HEART FAILURE;A1
